State,District,sector,export_usd,export_inr,avg_pci,eci
TELANGANA,KARIMNAGAR,food_grains,7070254,609234221,-1.7149374468259946,-1.001034038211155
TELANGANA,KHAMMAM,food_grains,1369814,118077987,-1.6224723141694952,-0.8728335267394197
TELANGANA,MAHABUBABAD,food_grains,470010,39877668,-1.7149374468259948,-0.6889758151593515
TELANGANA,MAHABUBNAGAR,food_grains,3229925,276146740,-1.7149374468259948,-0.2321940217980401
TELANGANA,MEDAK,food_grains,4592903,392684980,-1.7528378233361985,0.2440057156352474
TELANGANA,MEDCHAL MALKAJGIRI,food_grains,20640662,1743371013,-1.3092794480215688,0.4277147951113507
TELANGANA,MULUGU,food_grains,1272679,107519177,-1.714937446825995,0.0992787013816117
TELANGANA,NAGARKURNOOL,food_grains,1052512,89275730,-1.7149374468259948,-1.6485524914072598
TELANGANA,NALGONDA,food_grains,41949437,3552486039,-1.5712536694173531,-0.1023336660337628
TELANGANA,NARAYANPET,food_grains,223127,19424250,-1.7149374468259948,
TELANGANA,NIZAMABAD,food_grains,25298102,2145329822,-1.6950859262112017,-0.7486971475751533
TELANGANA,PEDDAPALLI,food_grains,15902207,1342525256,-1.7149374468259948,
TELANGANA,RAJANNA SIRCILLA,food_grains,1153860,96975935,-1.7149374468259948,0.1447059724340442
TELANGANA,RANGA REDDY,food_grains,8188385,693951203,-1.6015338192770705,0.2967385984359883
TELANGANA,SANGAREDDY,food_grains,6382879,539738736,-1.7114357362817676,0.534873188273822
TELANGANA,SIDDIPET,food_grains,28138757,2380348365,-1.6733692474388002,-0.0132717977354293
TELANGANA,SURYAPET,food_grains,14136348,1193216389,-1.7149374468259948,0.3200006784501772
TELANGANA,VIKARABAD,food_grains,235954,20354775,-1.7149374468259948,-0.7120227965186663
TELANGANA,WANAPARTHY,food_grains,1247935,107460694,-1.7149374468259948,-1.4229615880860336
TELANGANA,WARANGAL,food_grains,23711991,2007981471,-1.714937446825995,-0.9646732054366368
TELANGANA,YADADRI BHUVANAGIRI,food_grains,26150428,2211020718,-1.4613736242456894,0.1617719532650028
TRIPURA,NORTH TRIPURA,food_grains,6378,532105,-0.9124612419421392,-1.1203162583290451
TRIPURA,SEPAHIJALA,food_grains,26307,2195219,-0.9124612419421393,-0.9504578400770064
TRIPURA,UNAKOTI,food_grains,37583,3135430,-0.9124612419421393,
TRIPURA,WEST TRIPURA,food_grains,26681,2248861,-0.9124612419421392,-1.1315615011656028
UNSPECIFIED,UNSPECIFIED,food_grains,795754,66372217,-1.2018846923118034,-0.4219230361370081
UTTAR PRADESH,AGRA,food_grains,208001,17679928,-1.6718364208439354,0.0877166915167575
UTTAR PRADESH,ALIGARH,food_grains,2978929,252032633,0.13293524863755515,-0.0346288590807399
UTTAR PRADESH,AMBEDKAR NAGAR,food_grains,184950,15875572,-1.7149374468259946,-0.1075500226704767
UTTAR PRADESH,AMETHI,food_grains,26062,2264500,-1.7149374468259948,0.7636047901146634
UTTAR PRADESH,AMROHA,food_grains,1318,110213,-1.0253114954636957,0.3818194895037272
UTTAR PRADESH,AURAIYA,food_grains,12241,1060500,-1.7149374468259946,-0.6325130580347774
UTTAR PRADESH,AYODHYA,food_grains,1615270,137217148,-1.714629686346872,0.0053000922520462
UTTAR PRADESH,BAGHPAT,food_grains,9496,795834,-0.9124612419421391,-0.3652004105549562
UTTAR PRADESH,BAHRAICH,food_grains,42746028,3641207896,-1.5417626773326945,-0.4626637769766424
UTTAR PRADESH,BALLIA,food_grains,24491,2058000,-1.7149374468259948,-0.6214573491434875
UTTAR PRADESH,BALRAMPUR,food_grains,156609,13432000,-1.1321303216461849,-0.2133547898214961
UTTAR PRADESH,BARABANKI,food_grains,20383006,1711497161,-1.7149374468259948,-0.3626516516702162
UTTAR PRADESH,BAREILLY,food_grains,4937120,418985358,-1.7119488405550167,-0.1661172532817075
UTTAR PRADESH,BASTI,food_grains,260134,22235815,-1.4329414089491779,-0.422518901850045
UTTAR PRADESH,BHADOHI,food_grains,1268,110351,-1.5145112625568544,-0.4082642777659798
UTTAR PRADESH,BIJNOR,food_grains,5067727,430072152,0.4199540792950887,0.0180955882810619
UTTAR PRADESH,BUDAUN,food_grains,68905,5813772,0.04363690976315786,0.1051311471666949
UTTAR PRADESH,BULANDSHAHR,food_grains,2578217,216790136,-1.7149374468259948,0.002236844972893
UTTAR PRADESH,CHANDAULI,food_grains,556277,46928308,-1.0784960115391489,-0.2665362371726683
UTTAR PRADESH,DEORIA,food_grains,430644,36412124,-0.9124612419421392,-1.0206509602345413
UTTAR PRADESH,ETAH,food_grains,139251,11625124,-1.5145112625568544,-0.2393486587116405
UTTAR PRADESH,ETAWAH,food_grains,9509827,810638840,-1.7149374468259948,-0.5930413059159613
UTTAR PRADESH,FARRUKHABAD,food_grains,58147,4952045,-0.9124612419421392,-0.5083685477863266
UTTAR PRADESH,FATEHPUR,food_grains,1180877,100788875,-1.7149374468259948,-0.1264402719011309
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,food_grains,130700231,11052877747,-1.6949800295989579,0.1408355060696265
UTTAR PRADESH,GHAZIABAD,food_grains,8677378,742304964,-1.708073039920539,0.2992819560009075
UTTAR PRADESH,GHAZIPUR,food_grains,537272,46061136,-1.7149374468259948,0.2361162822461409
UTTAR PRADESH,GONDA,food_grains,2126626,181780423,-1.2602375585526444,-0.8602604951717467
UTTAR PRADESH,GORAKHPUR,food_grains,237037,20229963,-1.2359071153856316,0.0971620562015561
UTTAR PRADESH,HAPUR,food_grains,5668334,478181599,0.41995407929508866,0.1934827277021874
UTTAR PRADESH,HARDOI,food_grains,23931470,2034972694,-1.7124149550882473,-0.2268694486869265
UTTAR PRADESH,HATHRAS,food_grains,23707,2047750,-0.5211209787811167,0.1243726087253118
UTTAR PRADESH,KANNAUJ,food_grains,22197,1872640,-0.4425380626798904,-0.0772010853405544
UTTAR PRADESH,KANPUR DEHAT,food_grains,406494,34542843,-1.253930293625742,-0.2271203526648038
UTTAR PRADESH,KANPUR NAGAR,food_grains,21906334,1867318646,-1.694364753971165,0.0016568813292205
UTTAR PRADESH,KHERI,food_grains,13321083,1121865848,-1.7142470842400124,-0.4766094621645831
UTTAR PRADESH,KUSHI NAGAR,food_grains,334195,28833432,-1.6893692407498917,0.2729895911653991
UTTAR PRADESH,LALITPUR,food_grains,7365,621320,-0.9124612419421392,-0.8617400090646442
UTTAR PRADESH,LUCKNOW,food_grains,10019792,843878636,-1.714594848088465,0.1305457021236486
UTTAR PRADESH,MAHARAJGANJ,food_grains,10853790,926812085,-1.685786993702611,-0.2001585120336787
UTTAR PRADESH,MAHOBA,food_grains,54383,4536568,-0.1325095415338441,-1.3729760319559732
UTTAR PRADESH,MAINPURI,food_grains,489733,41245376,-1.7149374468259948,
UTTAR PRADESH,MATHURA,food_grains,158366,13326125,-0.2881226606805991,-0.1139248886732095
UTTAR PRADESH,MAU,food_grains,2161,180653,-0.9124612419421392,-0.1001386996962663
UTTAR PRADESH,MEERUT,food_grains,548545,46237791,-1.6796594520351624,0.095560223902199
UTTAR PRADESH,MIRZAPUR,food_grains,3453124,290922871,-1.7149374468259946,-0.7344938480146678
UTTAR PRADESH,MORADABAD,food_grains,4396403,370236661,-1.714664233901173,0.0342532914139596
UTTAR PRADESH,PILIBHIT,food_grains,9723323,824992699,-1.7149374468259948,-0.6662491168002365
UTTAR PRADESH,PRATAPGARH,food_grains,2983157,257299623,-1.7149374468259948,-0.7595447242310288
UTTAR PRADESH,PRAYAGRAJ,food_grains,1099775,93545824,-1.7149374468259948,0.1210447367419372
UTTAR PRADESH,RAE BARELI,food_grains,1872956,160120600,-1.7149374468259948,0.3439386603969009
UTTAR PRADESH,RAMPUR,food_grains,131775,11115300,-1.7149374468259948,0.1890484110169613
UTTAR PRADESH,SAHARANPUR,food_grains,9004373,764109668,-1.7148984494771689,0.0567185468898381
UTTAR PRADESH,SAMBHAL,food_grains,730466,62040148,-1.7149374468259948,-0.0848140088282622
UTTAR PRADESH,SHAHJAHANPUR,food_grains,1370580,117133508,-1.7149374468259948,-0.0949708656318951
UTTAR PRADESH,SHAMLI,food_grains,96987,8091845,-1.714937446825995,0.1080186744158354
UTTAR PRADESH,SHRAVASTI,food_grains,44471,3725805,-0.9124612419421392,-0.917673475410178
UTTAR PRADESH,SIDDHARTH NAGAR,food_grains,11088117,942602406,-1.7043882127784595,-0.9760282232192088
UTTAR PRADESH,SITAPUR,food_grains,532294,45801770,-1.708244595111251,-0.6390834742699241
UTTAR PRADESH,SULTANPUR,food_grains,871816,74905457,-1.7149374468259948,0.5969567979737577
UTTAR PRADESH,UNNAO,food_grains,4476836,384619069,-1.7149374468259948,-0.4343218338351219
UTTAR PRADESH,VARANASI,food_grains,27327,2303468,-1.408747099581829,-0.0772801132073565
UTTARAKHAND,CHAMPAWAT,food_grains,19298,1680000,-1.7149374468259948,-0.1941861110287309
UTTARAKHAND,HARIDWAR,food_grains,394404,33551730,-1.4493996450888744,0.4141303975567337
UTTARAKHAND,NAINITAL,food_grains,240984,20303974,-1.7025444821581581,-0.0389243717863798
UTTARAKHAND,RUDRA PRAYAG,food_grains,263441,22036305,-1.7149374468259948,0.6525241097445267
UTTARAKHAND,UDAM SINGH NAGAR,food_grains,6968641,584526792,-0.5326354636685943,0.2795405104441681
UTTARAKHAND,UNSPECIFIED,food_grains,19379,1620000,0.0611584591287664,-0.4219230361370081
WEST BENGAL,24 PARAGANAS NORTH,food_grains,10826287,932615266,-1.71269905682726,-0.3837899273661025
WEST BENGAL,24 PARAGANAS SOUTH,food_grains,976546,83313629,-1.705173917847263,-0.0690352101550164
WEST BENGAL,ALIPURDUAR,food_grains,19517424,1652036587,-1.498967592426745,0.0268799737122588
WEST BENGAL,BANKURA,food_grains,2016306,174278940,-1.7149374468259948,-0.57352539764558
WEST BENGAL,BIRBHUM,food_grains,103518092,8820284479,-1.7149374468259948,-0.8462024435102045
WEST BENGAL,COOCHBEHAR,food_grains,1593763,135690457,-1.2145563893723441,-0.724878926564563
WEST BENGAL,DARJEELING,food_grains,10029772,853479053,-1.4481703221619007,-0.0050649251230391
WEST BENGAL,DINAJPUR DAKSHIN,food_grains,37464131,3224959462,-1.6930522783590172,-1.0461109878924215
WEST BENGAL,DINAJPUR UTTAR,food_grains,57378979,4941109223,-1.7102000288613488,-0.7697458692201458
WEST BENGAL,HOOGHLY,food_grains,22746863,1931276257,-1.71130444635053,0.052991009546951
WEST BENGAL,HOWRAH,food_grains,1734921,148663565,-1.7074815142946238,0.0122567411135734
WEST BENGAL,JALPAIGURI,food_grains,3432511,289785839,-1.5102080607436081,-0.1827979277823915
WEST BENGAL,KOLKATA,food_grains,83114399,7071545557,-1.6998485327058617,-0.133031493217226
WEST BENGAL,MALDAH,food_grains,44335275,3729521639,-0.5049840201986255,-0.9491181502567464
WEST BENGAL,MEDINIPUR WEST,food_grains,9372415,794873488,-1.7149374468259948,-0.2150403758974121
WEST BENGAL,MURSHIDABAD,food_grains,1709110,147309438,-1.7139608772546941,-0.9513117125282354
WEST BENGAL,NADIA,food_grains,133740,11419400,-1.0590155844833857,0.0440918561877584
WEST BENGAL,PASCHIM BARDHAMAN,food_grains,40031491,3423372902,-1.714937446825995,-0.3697753869036538
WEST BENGAL,PURBA BARDHAMAN,food_grains,392358840,33410015857,-1.7149374468259948,-0.5547640828903669
WEST BENGAL,PURULIA,food_grains,9665,833760,-0.9124612419421392,-0.4103651678137978
ANDAMAN AND NICOBAR ISLANDS,NICOBARS,food_fresh,2258,195600,-1.3434469253187142,-0.5479386252295193
ANDHRA PRADESH,ANANTAPUR,food_fresh,4640596,394842199,-1.988449670995631,-0.0977500352199152
ANDHRA PRADESH,CHITTOOR,food_fresh,27179122,2289394148,-1.859426987994354,0.0623520068448328
ANDHRA PRADESH,EAST GODAVARI,food_fresh,13994416,1184247950,-2.749091218435349,-0.3449114943712975
ANDHRA PRADESH,GUNTUR,food_fresh,2108367,177644052,-1.9316862953943716,-0.9620390838730972
ANDHRA PRADESH,KRISHNA,food_fresh,467466,39197620,-1.8649928556296358,0.0561678974438416
ANDHRA PRADESH,KURNOOL,food_fresh,393719,33123651,-1.97306964944791,-0.7263423718857903
ANDHRA PRADESH,PRAKASAM,food_fresh,85587,7143416,-1.8969713631267884,-0.664565140975591
ANDHRA PRADESH,SPSR NELLORE,food_fresh,167972,14091381,-0.8885460683485046,-0.1061269467905504
ANDHRA PRADESH,SRIKAKULAM,food_fresh,153110,12935490,-2.747488600419787,0.3946052914824171
ANDHRA PRADESH,VISAKHAPATANAM,food_fresh,10302484,873499101,-2.74621040958771,-0.0463641158258687
ANDHRA PRADESH,VIZIANAGARAM,food_fresh,2450504,207236804,-2.7602348767713014,0.0499590956854706
ANDHRA PRADESH,WEST GODAVARI,food_fresh,55591,4787431,-1.9514860664588112,-0.8084763227486098
ANDHRA PRADESH,Y.S.R.,food_fresh,926245,78099656,-1.4053845437679195,-0.3252020196525275
ARUNACHAL PRADESH,PAPUM PARE,food_fresh,37915,3257616,-1.1684814693776278,-0.3390301840293432
ASSAM,BAKSA,food_fresh,4885,417450,-2.0603884809300377,-0.0001445082563627
ASSAM,BONGAIGAON,food_fresh,40602,3497386,-1.1616799686383779,-0.7098932484493572
ASSAM,DHUBRI,food_fresh,68347,5766273,-0.8060184143889125,-1.138702821412506
ASSAM,JORHAT,food_fresh,122489,10226138,-1.9150828013971928,-1.0482006794391814
ASSAM,KAMRUP,food_fresh,6046,509106,-1.620605867728014,0.0816067015181006
ASSAM,KARIMGANJ,food_fresh,139485,11843162,-2.1421187289876453,-1.7295855905386226
ASSAM,TINSUKIA,food_fresh,44187,3765392,-1.991425876767923,-0.7106412518835592
BIHAR,ARARIA,food_fresh,8593247,726103858,-1.015588056469815,-0.2999732218240679
BIHAR,ARWAL,food_fresh,274496,23198632,-2.0603884809300377,
BIHAR,AURANGABAD,food_fresh,217722,18209018,-1.0037050141014232,0.4099056912337877
BIHAR,BEGUSARAI,food_fresh,4936,417000,-1.3616468256374274,-0.6466292486963131
BIHAR,BHAGALPUR,food_fresh,2558857,215140789,-1.0882982046018994,-0.5581795105660433
BIHAR,DARBHANGA,food_fresh,40008,3441060,-0.9718840486222812,0.1020044406408342
BIHAR,GAYA,food_fresh,39996,3411700,-1.3018827970806455,0.0014201786953776
BIHAR,GOPALGANJ,food_fresh,372657,31488905,-0.9327130947686904,-0.6541186449088311
BIHAR,KATIHAR,food_fresh,2882686,242863649,-0.9939721048509169,-0.8122558781358356
BIHAR,KISHANGANJ,food_fresh,39373,3323450,-0.7740938739401476,-0.52246799376502
BIHAR,MADHUBANI,food_fresh,188799,16101837,-0.9718840486222812,-0.6106866380644195
BIHAR,MUNGER,food_fresh,10368,871250,-1.9625902276950928,0.6436440253618951
BIHAR,MUZAFFARPUR,food_fresh,154048,13020162,-1.1020781181726262,0.0911970582255464
BIHAR,NAWADA,food_fresh,141690,11935980,-1.0632589150633762,-0.8550861421275998
BIHAR,PASHCHIM CHAMPARAN,food_fresh,8705,731600,-1.2705558407217834,-0.4834580648392221
BIHAR,PATNA,food_fresh,532117,45250185,-1.6313889070528682,0.1826043732956222
BIHAR,PURBI CHAMPARAN,food_fresh,20426141,1727621957,-1.663051576944532,-0.2746862987047244
BIHAR,PURNIA,food_fresh,4836483,407433292,-0.8624740227569313,-0.8308735047667324
BIHAR,ROHTAS,food_fresh,383219,32461790,-1.063877663687112,-1.1040327167815571
BIHAR,SAHARSA,food_fresh,9888,829560,-0.5846286968759662,-0.8634276234786797
BIHAR,SAMASTIPUR,food_fresh,91806,7756542,-1.020051958486025,-0.4642678562476133
BIHAR,SARAN,food_fresh,17259,1440583,-1.1250442981023432,0.4902313602106942
BIHAR,SITAMARHI,food_fresh,13647124,1151534199,-1.1573645114705855,-0.5986157604199571
BIHAR,SIWAN,food_fresh,166604,14053554,-2.0603884809300377,0.4868980854544544
BIHAR,SUPAUL,food_fresh,1730018,146047410,-0.9420248715413851,-0.4374872182957659
BIHAR,VAISHALI,food_fresh,13302,1109328,-0.9718840486222812,0.1528084996045952
CHANDIGARH,CHANDIGARH,food_fresh,85637,7196228,-1.571763599738784,0.4793114084716205
CHHATTISGARH,BALOD,food_fresh,360172,30273223,-2.013053642125468,-1.3089445314745816
CHHATTISGARH,BALODA BAZAR,food_fresh,21916,1907912,-2.0603884809300377,-0.943367327487068
CHHATTISGARH,BASTAR,food_fresh,731482,62575699,-1.101517310902194,-1.5042249116294346
CHHATTISGARH,BIJAPUR,food_fresh,265378,22343007,-1.0961290951238092,-0.5740806902610645
CHHATTISGARH,BILASPUR,food_fresh,24810,2105343,-1.5847999617510196,0.1760123722767529
CHHATTISGARH,DHAMTARI,food_fresh,25199,2126383,-0.7842749407195996,
CHHATTISGARH,DURG,food_fresh,107871,9065135,-1.5616175695883094,0.1760594440297705
CHHATTISGARH,GARIYABAND,food_fresh,63261,5406175,-0.9718840486222812,-1.33061026282745
CHHATTISGARH,JANJGIR-CHAMPA,food_fresh,145121,12472430,-0.9718840486222812,-0.2909845465487609
CHHATTISGARH,JASHPUR,food_fresh,78628,6696315,-1.0630492990539808,
CHHATTISGARH,MAHASAMUND,food_fresh,47812,3987794,-2.0603884809300377,
CHHATTISGARH,RAIGARH,food_fresh,81088,7059114,-0.7491235841511279,-0.0716447496034086
CHHATTISGARH,RAIPUR,food_fresh,5917017,504816605,-1.9548043431766948,-0.2113202430314011
CHHATTISGARH,RAJNANDGAON,food_fresh,182755,15550516,-0.9718840486222811,-0.0031880244676726
CHHATTISGARH,SURAJPUR,food_fresh,75553,6527439,-2.0640204590391984,-0.4117639814244702
"DADRA,NH,DAMAN,DIU",DADRA AND NAGAR HAVELI,food_fresh,27220,2313314,-1.0931726592928823,0.247746126727345
DELHI,CENTRAL,food_fresh,22893341,1949147343,-2.0560233552491494,0.1611949992022413
DELHI,EAST,food_fresh,126782,10689240,-1.5306903813369335,0.0257627549658056
DELHI,NEW DELHI,food_fresh,34960813,2956358677,-1.987901466556726,0.1463742811631497
DELHI,NORTH,food_fresh,2644224,223991988,-1.986310309724218,0.2033447832606612
DELHI,NORTH EAST,food_fresh,338202,28435301,-1.6378899773326898,0.0439901364677104
DELHI,NORTH WEST,food_fresh,785059,66596837,-1.466881016672723,0.1659749131902959
DELHI,SOUTH,food_fresh,66079,5615483,-1.7728156483045592,0.1020149067809984
DELHI,SOUTH EAST,food_fresh,57685,4935114,-1.1843099572736104,0.1289029501287719
DELHI,SOUTH WEST,food_fresh,525549,44254430,-1.4014283011707822,0.4726720277513417
DELHI,UNSPECIFIED,food_fresh,60365,5037311,-1.7204247577484295,-0.4219230361370081
DELHI,WEST,food_fresh,1396154,118526408,-1.6278650948916338,0.1501424073349554
GOA,NORTH GOA,food_fresh,1764146,149324764,-2.719588941783719,0.3300006861854641
GOA,SOUTH GOA,food_fresh,208028,17725083,-0.91697294714944,0.2746663627653802
GUJARAT,AHMADABAD,food_fresh,50882285,4299547795,-1.4065790620610092,0.159427009839546
GUJARAT,AMRELI,food_fresh,4813324,408456109,-1.8127890539231157,-0.9779415738433735
GUJARAT,ANAND,food_fresh,28619372,2418750715,-1.7057821769037833,-0.1064698426817293
GUJARAT,ARVALLI,food_fresh,21247468,1794211780,-0.8060184143889125,0.2977029743819336
GUJARAT,BANAS KANTHA,food_fresh,1751237,147788968,-1.826155232605531,-0.5204888189718198
GUJARAT,BHARUCH,food_fresh,4674943,394869324,-1.1544513536348096,0.454704745469305
GUJARAT,BHAVNAGAR,food_fresh,226055317,19127362891,-1.1699673418994658,-0.0618839365498708
GUJARAT,BOTAD,food_fresh,1176,98045,-2.0603884809300377,-0.4211782014110243
GUJARAT,CHHOTAUDEPUR,food_fresh,11320,980781,-1.226742233609257,-0.2395993189591413
GUJARAT,DANG,food_fresh,7356,640416,-1.9815074757631106,-0.4706290273884403
GUJARAT,DEVBHUMI DWARKA,food_fresh,134220,11366304,-1.9718443004603508,-1.1200497187389626
GUJARAT,DOHAD,food_fresh,30765,2678244,-2.0603884809300377,-0.6445711125676109
GUJARAT,GANDHINAGAR,food_fresh,3790395,320613333,-1.615599308079408,0.1475228918871846
GUJARAT,GIR SOMNATH,food_fresh,4905128,415077597,-1.7336603443520116,-1.1998624243700022
GUJARAT,JAMNAGAR,food_fresh,9558521,809798623,-1.2156810018875277,0.0928656929460463
GUJARAT,JUNAGADH,food_fresh,6204559,527778918,-1.9124292657149842,-1.0452974296105315
GUJARAT,KACHCHH,food_fresh,56541466,4829086090,-1.915986315464218,-0.17709514013271
GUJARAT,KHEDA,food_fresh,10107326,855426624,-1.351736619855501,-0.3329747599610894
GUJARAT,MAHESANA,food_fresh,9504579,802806425,-1.661090267222003,-0.213074115872049
GUJARAT,MORBI,food_fresh,1651599,140283823,-1.4337515907175225,0.002385574338158
GUJARAT,NARMADA,food_fresh,12715326,1077403553,-2.0994055208961173,0.0480531424546737
GUJARAT,NAVSARI,food_fresh,8275362,700456837,-1.8532695527447962,0.1413141644160692
GUJARAT,PANCH MAHALS,food_fresh,316576,26852719,-1.181086170612059,0.268589598686799
GUJARAT,PATAN,food_fresh,1135447,95974475,-0.9779761329500534,-0.6464555408634651
GUJARAT,PORBANDAR,food_fresh,8441,704057,-0.8060184143889125,-0.6185778821901785
GUJARAT,RAJKOT,food_fresh,29494669,2492792887,-1.6776983924888071,0.0818305135568881
GUJARAT,SABAR KANTHA,food_fresh,22847244,1921780577,-1.163039496388353,-0.1073837113957204
GUJARAT,SURAT,food_fresh,18212143,1537997577,-1.8719200137692154,0.0876008273665225
GUJARAT,SURENDRANAGAR,food_fresh,51427,4288667,-0.8060184143889125,0.0418536476104307
GUJARAT,TAPI,food_fresh,1012858,85348230,-1.522940613395203,-0.5884201160683215
GUJARAT,VADODARA,food_fresh,37405744,3163409851,-1.277128271535716,0.4615671798054127
GUJARAT,VALSAD,food_fresh,3918058,330803573,-1.4376439558483798,0.3490068393406095
HARYANA,AMBALA,food_fresh,76912,6413890,-2.0603884809300377,0.4701520974353542
HARYANA,BHIWANI,food_fresh,60216986,5103198649,-2.0603884809300377,-0.1783423410577207
HARYANA,CHARKI DADRI,food_fresh,400077,34538706,-2.0603884809300377,0.1393269012132629
HARYANA,FARIDABAD,food_fresh,106498,8959375,-1.5456901111287475,0.3534137595031144
HARYANA,GURUGRAM,food_fresh,1733454,146303393,-1.2193872913946033,0.2096866090199151
HARYANA,HISAR,food_fresh,411166,35218373,-1.9787649049858254,-0.1593966608997082
HARYANA,KAITHAL,food_fresh,31582,2693422,-1.9883962004305933,-0.2589578354504159
HARYANA,KARNAL,food_fresh,630856,53796708,-2.136331266229758,-0.1745651861431027
HARYANA,PANIPAT,food_fresh,332484,28381891,-1.899715473272216,-0.4868915555831709
HARYANA,ROHTAK,food_fresh,21607,1837795,-2.007682850857184,0.33551229887189
HARYANA,SONIPAT,food_fresh,5669419,480446662,-1.9536926810426891,0.0149600576294903
HARYANA,UNSPECIFIED,food_fresh,138328,11563528,-2.0603884809300377,-0.4219230361370081
HIMACHAL PRADESH,KULLU,food_fresh,21797,1828017,-0.524787322013325,-0.6646355117613644
HIMACHAL PRADESH,SIRMAUR,food_fresh,65247,5493915,-0.7491235841511279,0.1963455590787245
HIMACHAL PRADESH,SOLAN,food_fresh,62921,5291022,-0.8289215545071482,0.129720369184231
HIMACHAL PRADESH,UNA,food_fresh,6537,545671,-0.9718840486222812,0.3995331159123751
JAMMU AND KASHMIR,ANANTNAG,food_fresh,13963,1178008,-0.524787322013325,0.332839313021435
JAMMU AND KASHMIR,JAMMU,food_fresh,885154,75094871,-0.9204715521160849,-0.0801336935515191
JAMMU AND KASHMIR,RAMBAN,food_fresh,64230,5365955,-1.1746308505896652,
JAMMU AND KASHMIR,SHOPIAN,food_fresh,21603,1818610,-0.524787322013325,
JAMMU AND KASHMIR,SRINAGAR,food_fresh,506226,42867031,-0.9115381188590206,-0.3285240548493461
JHARKHAND,DHANBAD,food_fresh,14985,1290158,-1.8854971016415676,0.0734151621665973
JHARKHAND,EAST SINGHBUM,food_fresh,31597,2634940,-1.9625902276950928,0.4114016699320588
JHARKHAND,PAKUR,food_fresh,9521,803206,-0.8060184143889125,-1.062972153455931
JHARKHAND,RANCHI,food_fresh,2613079,221474534,-1.0106779767464253,-0.6003662771937404
JHARKHAND,SAHEBGANJ,food_fresh,150544,12587935,-1.9717750894610853,-1.2985094799211556
JHARKHAND,SARAIKELA KHARSAWAN,food_fresh,21798,1818120,-1.1250442981023432,0.4400931198274198
KARNATAKA,BAGALKOTE,food_fresh,89257,7529919,-1.8056329224650551,-0.1045430620683299
KARNATAKA,BALLARI,food_fresh,6754840,571638763,-1.5506546847305216,-0.6726076181511487
KARNATAKA,BELAGAVI,food_fresh,689824,58647973,-2.5441845893855533,0.3908881527042498
KARNATAKA,BENGALURU RURAL,food_fresh,10801123,913893317,-1.6126786578096446,0.4551296527017154
KARNATAKA,BENGALURU URBAN,food_fresh,32440539,2740619557,-1.7115095686633799,0.3462460589053281
KARNATAKA,BIDAR,food_fresh,33275,2777453,-1.187437118775606,0.501819851116465
KARNATAKA,CHAMARAJANAGARA,food_fresh,13190,1102589,-2.3378540442458675,-0.4488408784175731
KARNATAKA,CHIKKABALLAPURA,food_fresh,6964733,589371627,-1.1112310590915357,0.0182264403807765
KARNATAKA,CHIKKAMAGALURU,food_fresh,2180970,184936224,-2.0015050033816433,-0.4802242943886464
KARNATAKA,CHITRADURGA,food_fresh,3801028,322449685,-1.1520316067500567,-1.4866425086447776
KARNATAKA,DAKSHINA KANNADA,food_fresh,4255849,359221109,-2.461390302175516,-0.4908368570653691
KARNATAKA,DAVANGERE,food_fresh,13568800,1151265268,-1.1118359713966273,-0.4766729196818709
KARNATAKA,DHARWAD,food_fresh,5560187,469753074,-0.8797223844063657,0.0372884314760071
KARNATAKA,GADAG,food_fresh,54510,4550000,-2.0603884809300377,-0.7544920211249436
KARNATAKA,HASSAN,food_fresh,9351517,792121084,-1.3537999202156479,-0.7712463684306387
KARNATAKA,HAVERI,food_fresh,11924125,1009624683,-1.116961731518904,-1.0255889761614498
KARNATAKA,KALABURAGI,food_fresh,39169,3298514,-2.7228460865882402,-0.3822732766782602
KARNATAKA,KODAGU,food_fresh,77179,6718817,-2.76399723940438,
KARNATAKA,KOLAR,food_fresh,5367123,453664638,-0.74191757877772,-0.1909206538174171
KARNATAKA,KOPPAL,food_fresh,89948,7584768,-2.572004548051563,-1.2469762428944715
KARNATAKA,MANDYA,food_fresh,1062657,90585520,-2.76399723940438,-0.6465826844568049
KARNATAKA,MYSURU,food_fresh,978529,83684600,-2.579485646668836,0.3805823696093739
KARNATAKA,RAICHUR,food_fresh,328198,28153038,-2.0584861223636266,-0.1325772691063568
KARNATAKA,RAMANAGARA,food_fresh,2311697,195612730,-1.1838732305132034,0.2828762880294536
KARNATAKA,SHIVAMOGGA,food_fresh,605998,51484491,-1.8100558515147918,-0.1317197482406863
KARNATAKA,TUMAKURU,food_fresh,24128889,2048845241,-1.5799031490154927,0.1125727435103536
KARNATAKA,UDUPI,food_fresh,55394743,4689359580,-2.7634279224759757,-0.1512079339232361
KARNATAKA,UTTARA KANNADA,food_fresh,50829,4247803,-1.5241281446439705,-0.3341653118321397
KARNATAKA,VIJAYAPURA,food_fresh,2141674,181370429,-1.115588024522017,-0.9941635530564774
KARNATAKA,YADGIR,food_fresh,106997,9243268,-1.2162576929776907,-0.6424367448936981
KERALA,ALAPPUZHA,food_fresh,17791753,1507975812,-1.646693028844385,-0.5719055641771221
KERALA,ERNAKULAM,food_fresh,64978626,5502324578,-2.241796473024495,-0.3737850523073689
KERALA,IDUKKI,food_fresh,464837,39576744,-1.7560410918936926,-0.7242215110364366
KERALA,KANNUR,food_fresh,3166237,267472274,-2.035727371092681,-0.6611616236784598
